study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_DAP10	0.0	hr		1.2282972062808958e-05	9.25778684163293	3.5423045895550255e-06	1.120175066906178e-06		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_DAP10	0.5	hr		1.7668439791588036e-05	19.1556393008661	1.5076242773995042e-05	4.767526572347949e-06		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_DAP10	1.0	hr		8.729273589795967e-05	95.6888299076272	7.627791351678769e-05	2.4121194187839316e-05		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_DAP10	2.0	hr		0.00021074303238325813	181.289731494529	9.915394453046666e-05	3.135523037062701e-05		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_DAP10	3.0	hr		0.00019296374216832307	151.991108295293	6.685011816551112e-05	2.1139863525441198e-05		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_DAP10	4.0	hr		0.00013414700347888205	100.0	3.6793167461288886e-05	1.1635021150966805e-05		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_DAP10	6.0	hr		6.068528115489197e-05	47.2760461933269	2.0128473021735216e-05	6.365182056993522e-06		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_DAP10	8.0	hr		3.536988172845795e-05	27.2525219785574	1.1215625927195727e-05	3.5466923314376247e-06		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_DAP10	12.0	hr		2.1543814590762567e-05	17.9303396654035	9.106338683431453e-06	2.8796771384542392e-06		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin 3-o-glucuronide	plasma	LC MS/MS	dapagliflozin 3-o-glucuronide_DAP10	24.0	hr		1.7864171931581538e-05	17.9303396654035	1.2785981342612478e-05	4.043282316307317e-06		mole/meter^3	ng/ml
