study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	0.0	hr		1.5915075249818576e-05	9.67488770692451	7.74725439025184e-06	2.4498969485934757e-06		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	0.5	hr		8.30829762444889e-05	76.7657441295356	0.00010466662847271085	3.309849409843962e-05		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	1.0	hr		0.00023403068901010118	151.991108295293	0.0001377011404217591	4.3544924013543816e-05		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	2.0	hr		0.0003116554494190446	185.328659190229	0.00014161160218433596	4.4781520600817626e-05		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	3.0	hr		0.0002500235660711199	151.991108295293	0.0001217082633607404	3.8487532228356e-05		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	4.0	hr		0.00015915075249818574	93.6034521415991	6.977962965372721e-05	2.2066256398880465e-05		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	6.0	hr		7.607369897507467e-05	47.2760461933269	3.955155921836659e-05	1.250730121410673e-05		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	8.0	hr		5.588088066657471e-05	33.9703857460129	2.7202095577914173e-05	8.602057915580314e-06		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	12.0	hr		3.151079890193117e-05	19.5824050170669	1.6382813581815382e-05	5.1807005400477905e-06		mole/meter^3	ng/ml
Watada2019		DAP10	10.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	24.0	hr		2.445747212459612e-05	19.1556393008661	2.2392379298378986e-05	7.081092081328066e-06		mole/meter^3	ng/ml
