study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	timeraw	mean_unit	value_unit
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	0.2	hr		2.6751060748867497e-06					0.2	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	0.5	hr		0.00024184960764350207	154.803587808287	0.0001367608357173631	5.583237738402272e-05		0.5	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	1.0	hr		0.0005731143080022746	289.925960503785	0.00013597130171953396	5.551005147914586e-05		1.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	1.5	hr		0.0003743918697324084	189.396636798929	8.882442676779832e-05	3.626242037938627e-05		1.5	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	2.0	hr		0.00025578571550592975	120.983198171216	4.010860417577096e-05	1.6374269087650256e-05		2.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	4.0	hr		0.00011939222452922132	55.2194984154268	1.5660709793726896e-05	6.393458000739683e-06		4.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	6.0	hr		8.066028318173982e-05	39.4554549939579	1.58377858860585e-05	6.465749012716083e-06		6.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	7.99794896543403	hr		5.6991247157938535e-05	28.8306221671024	1.3521166640728546e-05	5.519993166154443e-06		7.99794896543403	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	10.0	hr		4.7637534916995015e-05	29.4839981105125	2.447287127395548e-05	9.991007860334508e-06		10.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	12.0	hr		2.9755668935657042e-05	15.052740397765	7.0595289320549405e-06	2.8820406179916104e-06		12.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	14.0	hr		2.7511005120482893e-05	15.7427388789508	1.0991754609190632e-05	4.487365028400361e-06		14.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	18.0	hr		1.965717283781991e-05	9.83333262392298	4.392673016327906e-06	1.7933012494826085e-06		18.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	22.0	hr		1.4689275460061293e-05	8.03728722971794	4.967897377758619e-06	2.0281356116698644e-06		22.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	24.0	hr		1.2556651887375372e-05	6.87041495932262	4.246646347828764e-06	1.7336861117057006e-06		24.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	144.0	hr		1.6589005196594545e-05	8.94336909858769	5.284214846273758e-06	2.1572716774350265e-06		0.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	144.2	hr		2.1412868338492643e-05	12.8394090322808	9.989080511836929e-06	4.078025042263316e-06		0.2	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	144.5	hr		0.0002175721248306291	136.128541573379	0.00011536387625865542	4.7097105263880715e-05		0.5	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	145.0	hr		0.000591266661015533	286.599102989757	0.00010968229621509122	4.4777609923962025e-05		1.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	145.5	hr		0.00040318246570014406	203.92422579584	9.556464109301667e-05	3.9014101355016695e-05		1.5	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	146.0	hr		0.00026347786202101883	136.128541573379	6.945813906826573e-05	2.835616653342074e-05		2.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	148.0	hr		0.0001362605058192395	67.4682285060758	2.8749725979083732e-05	1.1737026482265448e-05		4.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	150.0	hr		0.00011616784477555917	76.6525414906948	7.130489490325262e-05	2.91101014459583e-05		6.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	151.99794896543403	hr		6.472087224881174e-05	30.064919558621	8.810320954508122e-06	3.596798468115891e-06		7.99794896543403	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	154.0	hr		6.0077492536301994e-05	32.0459884670326	1.829889442745596e-05	7.470492367387606e-06		10.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	156.0	hr		4.605092489295797e-05	25.9056753812807	1.7307808457692978e-05	7.065883214529149e-06		12.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	158.0	hr		4.55637457095866e-05	26.4626171989884	1.9157126539225143e-05	7.820864159838566e-06		14.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	162.0	hr		2.9149025378217934e-05	16.5729392386181	1.138419456689486e-05	4.6475779702428246e-06		18.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	166.0	hr		2.052102720293297e-05	10.830338542656	5.967243097761871e-06	2.43611679344357e-06		22.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	168.0	hr		1.945827817924317e-05	10.830338542656	7.029992121451671e-06	2.8699822655570703e-06		24.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	312.0	hr		2.07330258079118e-05	9.89727631215236	3.4732101434774137e-06	1.4179321034964027e-06		0.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	312.2	hr		2.656354340717754e-05	16.5855906261209	1.4000618633653973e-05	5.7157286226257405e-06		0.2	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	312.5	hr		0.00023711479466012115	182.007668360911	0.00020802995287985096	8.492787262847715e-05		0.5	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	313.0	hr		0.000493564940324223	248.09546975007	0.00011321386324086945	4.621936612489454e-05		1.0	mole/meter^3	ng/ml
FDAMB102002		MAD20	6.0	DAP20M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	313.5	hr		0.0003892290884772387	197.680634135615	9.424777141719073e-05	3.8476491561097046e-05		1.5	mole/meter^3	ng/ml
