study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	timeraw	mean_unit	value_unit
FDAMB102002		MAD100	6.0	DAP100M14	cumulative amount	glucose	urine	LC MS/MS	uge_MAD100	4.0	hr		6.47398843930636					4.0	g	g
FDAMB102002		MAD100	6.0	DAP100M14	cumulative amount	glucose	urine	LC MS/MS	uge_MAD100	8.0	hr		14.1040462427745					8.0	g	g
FDAMB102002		MAD100	6.0	DAP100M14	cumulative amount	glucose	urine	LC MS/MS	uge_MAD100	12.0	hr		26.5895953757225					12.0	g	g
FDAMB102002		MAD100	6.0	DAP100M14	cumulative amount	glucose	urine	LC MS/MS	uge_MAD100	16.0	hr		34.2196531791907					16.0	g	g
FDAMB102002		MAD100	6.0	DAP100M14	cumulative amount	glucose	urine	LC MS/MS	uge_MAD100	20.0	hr		47.6300578034682					20.0	g	g
FDAMB102002		MAD100	6.0	DAP100M14	cumulative amount	glucose	urine	LC MS/MS	uge_MAD100	24.0	hr		58.4971098265896					24.0	g	g
FDAMB102002		MAD100	6.0	DAP100M14	cumulative amount	glucose	urine	LC MS/MS	uge_MAD100	316.0	hr		10.2793296089385					4.0	g	g
FDAMB102002		MAD100	6.0	DAP100M14	cumulative amount	glucose	urine	LC MS/MS	uge_MAD100	320.0	hr		17.2067039106145					8.0	g	g
FDAMB102002		MAD100	6.0	DAP100M14	cumulative amount	glucose	urine	LC MS/MS	uge_MAD100	324.0	hr		25.2513966480446					12.0	g	g
FDAMB102002		MAD100	6.0	DAP100M14	cumulative amount	glucose	urine	LC MS/MS	uge_MAD100	328.0	hr		30.8379888268156					16.0	g	g
FDAMB102002		MAD100	6.0	DAP100M14	cumulative amount	glucose	urine	LC MS/MS	uge_MAD100	332.0	hr		43.1284916201117					20.0	g	g
FDAMB102002		MAD100	6.0	DAP100M14	cumulative amount	glucose	urine	LC MS/MS	uge_MAD100	336.0	hr		55.4189944134078					24.0	g	g
