study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	timeraw	mean_unit	value_unit
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	0.2	hr		7.499452730351577e-06	4.29144357146944	2.9963334219975397e-06	1.2232479971902325e-06		0.2	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	0.5	hr		0.000948897610709954	759.938747627346	0.0009097204629396781	0.0003713918237951176		0.5	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	1.0	hr		0.001965717283781991	1112.31734752486	0.0007547297682974078	0.0003081171376696042		1.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	1.5	hr		0.002223560941852769	1087.66799727099	0.0004366000305542872	0.00017824121609025812		1.5	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	2.0	hr		0.001943814763025414	929.757798327358	0.00033013778049631074	0.00013477818450515294		2.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	4.0	hr		0.000948897610709954	474.677915748112	0.00021204457854713082	8.65668366939965e-05		4.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	6.0	hr		0.0005541696161950239					6.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	7.99794896543403	hr		0.0003702203005217366	181.095451551698	7.269339529994401e-05	2.967695435921596e-05		7.99794896543403	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	10.0	hr		0.00030260004490508056	165.568647905085	0.00010233901417948851	4.177972758653322e-05		10.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	12.0	hr		0.00019329551896022704	94.5516473291469	3.7953908928498575e-05	1.549461843648069e-05		12.0	mole/meter^3	ng/ml
