study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Yang2013	all	28.0	NA	species	28.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Yang2013	all	28.0	NA	healthy	28.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Yang2013	all	28.0	NA	sex	28.0	NA	MF	NA	NA	NA	NA	NA	NA	NA	NA
Yang2013	all	28.0	NA	age	28.0	NA	NA	NA	NA	NA	NA	18.0	45.0	yr	NA
Yang2013	all	28.0	NA	bmi	28.0	NA	NA	NA	NA	NA	NA	19.0	24.0	kg/m^2	NA
Yang2013	all	28.0	NA	fasting 	28.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Yang2013	all	28.0	NA	ethnicity	28.0	NA	chinese	NA	NA	NA	NA	NA	NA	NA	NA
Yang2013	DAP5	14.0	all	age	14.0	NA	NA	27.1	NA	5.1	NA	NA	NA	yr	NA
Yang2013	DAP5	14.0	all	sex	14.0	NA	M	9.0	NA	64.3	NA	NA	NA	NA	NA
Yang2013	DAP5	14.0	all	sex	14.0	NA	F	5.0	NA	35.7	NA	NA	NA	NA	NA
Yang2013	DAP5	14.0	all	weight	14.0	NA	NA	62.8	NA	5.5	NA	NA	NA	kg	NA
Yang2013	DAP5	14.0	all	bmi	14.0	NA	NA	23.0	NA	1.0	NA	NA	NA	kg/m^2	NA
Yang2013	DAP10	14.0	all	age	14.0	NA	NA	28.9	NA	5.1	NA	NA	NA	yr	NA
Yang2013	DAP10	14.0	all	sex	14.0	NA	M	10.0	NA	71.4	NA	NA	NA	NA	NA
Yang2013	DAP10	14.0	all	sex	14.0	NA	F	4.0	NA	28.6	NA	NA	NA	NA	NA
Yang2013	DAP10	14.0	all	weight	14.0	NA	NA	62.2	NA	7.3	NA	NA	NA	kg	NA
Yang2013	DAP10	14.0	all	bmi	14.0	NA	NA	22.2	NA	1.7	NA	NA	NA	kg/m^2	NA
