study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Watada2019	all	42.0	NA	species	42.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Watada2019	all	42.0	NA	healthy	42.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Watada2019	all	42.0	NA	disease	42.0	NA	t1dm	NA	NA	NA	NA	NA	NA	NA	NA
Watada2019	all	42.0	NA	ethnicity	42.0	NA	japanese	NA	NA	NA	NA	NA	NA	NA	NA
Watada2019	all	42.0	NA	sex	42.0	NA	MF	NA	NA	NA	NA	NA	NA	NA	NA
Watada2019	all	42.0	NA	age	42.0	NA	NA	NA	NA	NA	NA	18.0	65.0	yr	NA
Watada2019	all	42.0	NA	weight	42.0	NA	NA	59.6	NA	9.0	NA	NA	NA	kg	NA
Watada2019	all	42.0	NA	bmi	42.0	NA	NA	22.7	NA	2.6	NA	20.0	35.0	kg/m^2	NA
Watada2019	all	42.0	NA	overnight fast	42.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Watada2019	all	42.0	NA	hba1c	42.0	NA	NA	8.0	NA	0.7	NA	NA	NA	percent	baseline
Watada2019	all	42.0	NA	concentration	42.0	glucose	NA	136.8	NA	51.7	NA	NA	NA	mg/dl	FPG
Watada2019	all	42.0	NA	concentration	42.0	c-peptide	NA	NA	NA	NA	NA	NA	0.7	ng/ml	FPG
Watada2019	all	42.0	NA	gfr	42.0	NA	NA	93.9	NA	15.4	NA	60.0	NA	ml/min/(1.73*m^2)	estimated GFR based on Japanese Society of Nephrology formula; At baseline, the majority (62%) of participants had an eGFR corresponding to normal renal function (≥90 mL/min/1.73m2), while the remaining 38% of partici- pants had an eGFR corresponding to mild renal impairment (≥60 and <90 mL/min/1.73m2).
Watada2019	all	42.0	NA	medication	42.0	insulin	Y	NA	NA	NA	NA	NA	NA	NA	patients were undergoing multiple daily insulin injection therapy, they must have been using at least three injec- tions/day
Watada2019	DAP0	14.0	all	sex	3.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Watada2019	DAP0	14.0	all	sex	11.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Watada2019	DAP0	14.0	all	age	14.0	NA	NA	42.6	NA	10.6	NA	NA	NA	yr	NA
Watada2019	DAP0	14.0	all	weight	14.0	NA	NA	57.2	NA	10.7	NA	NA	NA	kg	NA
Watada2019	DAP0	14.0	all	bmi	14.0	NA	NA	22.9	NA	3.4	NA	NA	NA	kg/m^2	NA
Watada2019	DAP0	14.0	all	hba1c	14.0	NA	NA	8.1	NA	0.8	NA	NA	NA	percent	baseline
Watada2019	DAP0	14.0	all	concentration	14.0	glucose	NA	134.0	NA	63.9	NA	NA	NA	mg/dl	baseline FPG
Watada2019	DAP0	14.0	all	gfr	14.0	NA	NA	95.4	NA	17.9	NA	60.0	NA	ml/min/(1.73*m^2)	estimated GFR
Watada2019	DAP0	14.0	all	blood pressure systolic	14.0	NA	NA	111.5	NA	15.0	NA	NA	NA	mmHg	NA
Watada2019	DAP5	14.0	all	sex	8.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Watada2019	DAP5	14.0	all	sex	6.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Watada2019	DAP5	14.0	all	age	14.0	NA	NA	37.0	NA	10.1	NA	NA	NA	yr	NA
Watada2019	DAP5	14.0	all	weight	14.0	NA	NA	61.6	NA	7.6	NA	NA	NA	kg	NA
Watada2019	DAP5	14.0	all	bmi	14.0	NA	NA	23.0	NA	2.3	NA	NA	NA	kg/m^2	NA
Watada2019	DAP5	14.0	all	hba1c	14.0	NA	NA	7.9	NA	0.6	NA	NA	NA	percent	baseline
Watada2019	DAP5	14.0	all	concentration	14.0	glucose	NA	142.9	NA	49.9	NA	NA	NA	mg/dl	baseline FPG
Watada2019	DAP0	14.0	all	gfr	14.0	NA	NA	91.6	NA	13.1	NA	60.0	NA	ml/min/(1.73*m^2)	estimated GFR
Watada2019	DAP5	14.0	all	blood pressure systolic	14.0	NA	NA	112.8	NA	11.8	NA	NA	NA	mmHg	NA
Watada2019	DAP10	14.0	all	sex	7.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Watada2019	DAP10	14.0	all	sex	7.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Watada2019	DAP10	14.0	all	age	14.0	NA	NA	37.1	NA	10.2	NA	NA	NA	yr	NA
Watada2019	DAP10	14.0	all	weight	14.0	NA	NA	59.8	NA	8.6	NA	NA	NA	kg	NA
Watada2019	DAP10	14.0	all	bmi	14.0	NA	NA	22.2	NA	2.1	NA	NA	NA	kg/m^2	NA
Watada2019	DAP10	14.0	all	hba1c	14.0	NA	NA	7.9	NA	0.6	NA	NA	NA	percent	baseline
Watada2019	DAP10	14.0	all	concentration	14.0	glucose	NA	133.4	NA	42.2	NA	NA	NA	mg/dl	baseline FPG
Watada2019	DAP0	14.0	all	gfr	14.0	NA	NA	94.6	NA	15.6	NA	60.0	NA	ml/min/(1.73*m^2)	estimated GFR
Watada2019	DAP10	14.0	all	blood pressure systolic	14.0	NA	NA	109.9	NA	8.3	NA	NA	NA	mmHg	NA
