study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Komoroski2009		MAD_DAP20	6.0	DAP20	concentration	dapagliflozin	plasma	LC/MS	dapagliflozin_DAP20	0.0926640926640924	hr		2.708066687233493e-06	1.47279259836491	8.940117047486385e-07	3.649787501183155e-07	Day 1	mole/meter^3	ng/ml
Komoroski2009		MAD_DAP20	6.0	DAP20	concentration	dapagliflozin	plasma	LC/MS	dapagliflozin_DAP20	0.926640926640928	hr		0.0005755631531337654	294.460163349588	0.0001446119705588924	5.90375897612782e-05	Day 1	mole/meter^3	ng/ml
Komoroski2009		MAD_DAP20	6.0	DAP20	concentration	dapagliflozin	plasma	LC/MS	dapagliflozin_DAP20	1.48262548262548	hr		0.00038291451799446046	188.077257416256	7.707491005839712e-05	3.146570026899673e-05	Day 1	mole/meter^3	ng/ml
Komoroski2009		MAD_DAP20	6.0	DAP20	concentration	dapagliflozin	plasma	LC/MS	dapagliflozin_DAP20	2.03861003861003	hr		0.00024960950827599283	125.125300285733	5.6415346106010924e-05	2.3031468603706115e-05	Day 1	mole/meter^3	ng/ml
Komoroski2009		MAD_DAP20	6.0	DAP20	concentration	dapagliflozin	plasma	LC/MS	dapagliflozin_DAP20	3.98455598455598	hr		0.00011744309733841781	56.521332176882	2.0793793277695278e-05	8.489030557878073e-06	Day 1	mole/meter^3	ng/ml
Komoroski2009		MAD_DAP20	6.0	DAP20	concentration	dapagliflozin	plasma	LC/MS	dapagliflozin_DAP20	5.93050193050193	hr		7.893345717867896e-05	39.1670041473256	1.68591340350368e-05	6.88271264850489e-06	Day 1	mole/meter^3	ng/ml
Komoroski2009		MAD_DAP20	6.0	DAP20	concentration	dapagliflozin	plasma	LC/MS	dapagliflozin_DAP20	7.96911196911196	hr		5.639536679087101e-05	29.4460163349588	1.562214557839476e-05	6.3777142257572654e-06	Day 1	mole/meter^3	ng/ml
Komoroski2009		MAD_DAP20	6.0	DAP20	concentration	dapagliflozin	plasma	LC/MS	dapagliflozin_DAP20	9.96138996138996	hr		4.6945871741569154e-05	28.8520709273765	2.3619000302749025e-05	9.642416496062741e-06	Day 1	mole/meter^3	ng/ml
Komoroski2009		MAD_DAP20	6.0	DAP20	concentration	dapagliflozin	plasma	LC/MS	dapagliflozin_DAP20	11.9999999999999	hr		2.938039192960137e-05	15.3405421387662	8.13869624390532e-06	3.322608828179019e-06	Day 1	mole/meter^3	ng/ml
Komoroski2009		MAD_DAP20	6.0	DAP20	concentration	dapagliflozin	plasma	LC/MS	dapagliflozin_DAP20	13.9459459459459	hr		2.7921175029581316e-05	15.9786403986905	1.1158540184410563e-05	4.555454954357931e-06	Day 1	mole/meter^3	ng/ml
Komoroski2009		MAD_DAP20	6.0	DAP20	concentration	dapagliflozin	plasma	LC/MS	dapagliflozin_DAP20	17.8841698841698	hr		1.9546384359314703e-05	10.205858847733	5.414566468284578e-06	2.210487504280134e-06	Day 1	mole/meter^3	ng/ml
Komoroski2009		MAD_DAP20	6.0	DAP20	concentration	dapagliflozin	plasma	LC/MS	dapagliflozin_DAP20	21.8687258687258	hr		1.4695102820956118e-05	7.99198881214608	4.8512815383585865e-06	1.9805273945937934e-06	Day 1	mole/meter^3	ng/ml
Komoroski2009		MAD_DAP20	6.0	DAP20	concentration	dapagliflozin	plasma	LC/MS	dapagliflozin_DAP20	24.0	hr		1.2741651619938589e-05	7.07224866118205	4.555280828968653e-06	1.859685611009262e-06	Day 1	mole/meter^3	ng/ml
