study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	raw	mean_unit	value_unit
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	4.0	hr		3.71459965264244				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	8.0	hr		18.8116589279173				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	12.0	hr		27.6042958919647				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	16.0	hr		36.3945698791337				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	20.0	hr		41.396991930434				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	24.0	hr		52.7109252235967				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	28.0	hr		57.7180732286534				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	32.0	hr		62.722858256832				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	36.0	hr		67.7276432850104				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	40.0	hr		73.9918949893075				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	44.0	hr		75.2111910584955				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	48.0	hr		73.909190798568				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	60.0	hr		80.0907383121256				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	72.0	hr		81.2249672136958				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	84.0	hr		81.0973664622692				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	96.0	hr		83.500513947471				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	108.0	hr		82.1134465199257				time adjusted		g	g
Komoroski2009		SAD_DAP10	5.0	DAP10	cumulative amount	glucose	urine	LC/MS	glucose_cumulative amount_DAP10	120.0	hr		80.7240161155023				time adjusted		g	g
