study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Boulton2013		DAPA	7.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	0.453047775947283	hr		0.00026731393920111866	37.6088085614691	0.00017533230049797838	6.626938055921375e-05		mole/meter^3	ng/ml
Boulton2013		DAPA	7.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	1.0	hr		0.00034902113111178785	100.892992593333	0.00010226237571993504	3.865154494765685e-05		mole/meter^3	ng/ml
Boulton2013		DAPA	7.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	1.45	hr		0.00023708171146401256	85.9731688195763	2.6813073477213953e-05	1.013438918657285e-05		mole/meter^3	ng/ml
Boulton2013		DAPA	7.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	2.0	hr		0.00018401763450086363	66.7304916057319	2.081172067008509e-05	7.866091035483953e-06		mole/meter^3	ng/ml
Boulton2013		DAPA	7.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	4.0	hr		9.702131701718554e-05	46.5536425828037	1.6837124559547835e-05	6.363834911140209e-06		mole/meter^3	ng/ml
Boulton2013		DAPA	7.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	6.0	hr		6.331971921198686e-05	21.7689678435098	1.0078326790599773e-05	3.8092494742238306e-06		mole/meter^3	ng/ml
Boulton2013		DAPA	7.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	8.0	hr		4.659446689111559e-05	16.2339689293971	6.890282634886628e-06	2.604282044979566e-06		mole/meter^3	ng/ml
Boulton2013		DAPA	7.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	12.0	hr		2.7699097645303312e-05	9.02814354448002	5.618540737706036e-06	2.1236087890079366e-06		mole/meter^3	ng/ml
Boulton2013		DAPA	7.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	16.0	hr		1.7601692285896895e-05	5.66103386500583	3.7562344909194057e-06	1.4197231898594357e-06		mole/meter^3	ng/ml
Boulton2013		DAPA	7.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	24.0	hr		1.0325098244102327e-05	3.23334844755831	2.4171452915759665e-06	9.135950463172453e-07		mole/meter^3	ng/ml
Boulton2013		DAPA	7.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	35.996705107084	hr		5.742062798322487e-06	1.97408930373831	9.139393865581734e-07	3.454366186028376e-07		mole/meter^3	ng/ml
Boulton2013		DAPA	7.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	48.0	hr		3.4593198411566184e-06	1.14265482521356	6.646749875870259e-07	2.512235314057446e-07		mole/meter^3	ng/ml
