study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Sha2015	NA	all	54.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	0.0	hr	NA	0.700482926961338	1.08964558721333	0.389162660251992	0.0529583302534149	µmole/l	NA
Sha2015	NA	all	54.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	0.5	hr	NA	3.15800553960522	5.08712298227374	1.92911744266852	0.262519632691147	µmole/l	NA
Sha2015	NA	all	54.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	1.5	hr	NA	5.34876774270662	7.73375379683961	2.38498605413299	0.324555493126649	µmole/l	NA
Sha2015	NA	all	54.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	2.5	hr	NA	4.43470866664479	5.67723820104368	1.24252953439889	0.169086852756402	µmole/l	NA
Sha2015	NA	all	54.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	4.5	hr	NA	4.21881770833447	5.45857457852576	1.23975687019129	0.168709540948808	µmole/l	NA
Sha2015	NA	all	54.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	8.5	hr	NA	2.34993373209275	3.32838747211872	0.97845374002597	0.133150688887858	µmole/l	NA
Sha2015	NA	all	54.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	12.5	hr	NA	1.57902037961021	2.25171679114966	0.67269641153945	0.0915423866707186	µmole/l	NA
Sha2015	NA	all	54.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300	24.5	hr	NA	0.820168864847586	1.27326833406597	0.453099469218384	0.061659027906163	µmole/l	NA
Sha2015	NA	all	54.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	0.0	hr	NA	0.01449	0.02628	0.01179	0.00160441578152298	µmole/l	NA
Sha2015	NA	all	54.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	0.5	hr	NA	0.43571	0.63319	0.19748	0.0268736241336012	µmole/l	NA
Sha2015	NA	all	54.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	1.5	hr	NA	0.21465	0.28195	0.0673	0.00915836998273933	µmole/l	NA
Sha2015	NA	all	54.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	2.5	hr	NA	0.13359	0.1891	0.05551	0.00755395420121635	µmole/l	NA
Sha2015	NA	all	54.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	4.5	hr	NA	0.09673	0.14978	0.05305	0.00721919060303598	µmole/l	NA
Sha2015	NA	all	54.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	8.5	hr	NA	0.04634	0.07827	0.03193	0.00434512263817038	µmole/l	NA
Sha2015	NA	all	54.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	12.5	hr	NA	0.02787	0.05268	0.02481	0.00337621336213615	µmole/l	NA
Sha2015	NA	all	54.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	24.5	hr	NA	0.01547	0.02775	0.01228	0.00167109633563208	µmole/l	NA
