study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	0.169219547775345	hr		1.1227227988146614e-05					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	0.198956404645679	hr		9.004081325714783e-05					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	0.304101441957021	hr		0.00023765862072932744					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	0.369746956180215	hr		0.0003608825366306017					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	0.662065869943329	hr		0.0004434423430127791					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	0.887617123940973	hr		0.00040903337070035935					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	1.5	hr		0.00027703625321779876					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	2.0	hr		0.000193830349482465					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	4.0	hr		9.432106527992557e-05					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	5.0	hr		7.49038386310429e-05					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	6.0	hr		4.610504970728197e-05					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	8.0	hr		2.9789090353556487e-05					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	12.0	hr		1.7173610707474618e-05					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	16.0	hr		1.20654392445442e-05					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	24.0	hr		1.1857315849367702e-05					mole/meter^3	ng/ml
Hwang2022a		C1236T_CC	19.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_C1236T_CC	48.0	hr		3.7256374806867175e-06					mole/meter^3	ng/ml
