study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	timeraw	mean_unit	value_unit
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	0.5	hr		0.0009476475875042178	711.295253875624	0.0007920007968978437	0.00021167111657454762		0.5	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	1.0	hr		0.0034667834827117475	2244.70175067321	0.0020231895668004736	0.0005407201562473556		1.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	2.0	hr		0.002537782206093457	1371.6866187107	0.000817016517986392	0.0002183568492600079		2.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	4.0	hr		0.0011352152951192107	688.318847152073	0.0005482386065863876	0.0001465229308606149		4.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	6.0	hr		0.0006603651050211117	368.845865582285	0.00024173864255401558	6.460736982720993e-05		6.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	8.0	hr		0.0005078110182892219	307.902735439494	0.00024524123862061084	6.554347800188568e-05		8.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	12.0	hr		0.0002548219760345095	151.991108295293	0.0001169098533973508	3.1245472610775476e-05		12.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	18.0	hr		0.000129987551503302	80.1204381276601	6.596678670846572e-05	1.7630365340676544e-05		18.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	24.0	hr		0.00011030635034272624	61.6114342838952	4.0379643312749196e-05	1.0791913619746084e-05		24.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	312.0	hr		1.2296983184941537e-05	114.975699539773	0.0002689045134650515	7.186775422452621e-05		0.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	312.5	hr		0.001919739172230397	1754.71574746308	0.0023718519757864203	0.0006339041046811161		0.5	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	313.0	hr		0.0035241699482816426	2397.06132210747	0.0023384360983574612	0.0006249733357798584		1.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	314.0	hr		0.002496457765634831	1538.74188440869	0.0012669159088525776	0.00033859751919854825		2.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	316.0	hr		0.001440340070981273	955.855309468527	0.0008974403876660993	0.00023985103255000945		4.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	318.0	hr		0.0008107942795868449	512.209247866852	0.0004419400605795443	0.00011811344944134123		6.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	320.0	hr		0.0006603651050211117	456.600667335981	0.00045636470432306364	0.00012196859764237845		8.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	324.0	hr		0.0003717318294318603	240.692011043607	0.00021693998563934033	5.7979649982433675e-05		12.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	330.0	hr		0.00020925477733766724	124.812098307131	9.600406417823385e-05	2.565816542091481e-05		18.0	mole/meter^3	ng/ml
FDAMB102003		MAD100	14.0	DAP100M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	336.0	hr		0.0001805112438564305	120.780392037338	0.00011488706328866839	3.070485921420075e-05		24.0	mole/meter^3	ng/ml
