study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	timeraw	mean_unit	value_unit
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	0.5	hr		0.00018653679404175458	144.686432170831	0.00016732964412078253	4.8303907538269105e-05		0.5	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	1.0	hr		0.0006712962807209574	356.931329980167	0.00020166752461753896	5.821639981237084e-05		1.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	2.0	hr		0.0004995419847452315	248.726423530972	0.00010877997227069287	3.140207313646218e-05		2.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	4.0	hr		0.00020925477733766724	113.103471718799	6.736772333809032e-05	1.9447386601969342e-05		4.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	6.0	hr		0.00013432659708471483	75.0279044057766	4.917269097239975e-05	1.419493318484664e-05		6.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	8.0	hr		9.515451335908168e-05	52.2829484565263	3.2716362087637234e-05	9.444400229101312e-06		8.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	12.0	hr		5.183400613214447e-05	28.9518006221681	1.897477953520971e-05	5.477547036233574e-06		12.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	18.0	hr		2.732372523497052e-05	15.0131072890817	9.394540067658174e-06	2.7119701184875745e-06		18.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	24.0	hr		2.5170351797088586e-05	16.0321248898721	1.4040172962120513e-05	4.0530488195745875e-06		24.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	312.0	hr		3.92105247592091e-05	23.006673670269	1.7057983237819325e-05	4.924215607093548e-06		0.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	312.5	hr		0.0002548219760345095	179.109833261573	0.00018323539938908906	5.289550358117949e-05		0.5	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	313.0	hr		0.0006937044661740614	434.656488952713	0.0003693554300595197	0.00010662372848575696		1.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	314.0	hr		0.0005984162352278117	312.99952034524	0.00016710146915775563	4.823803910010615e-05		2.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	316.0	hr		0.00028585628979937294	147.081460011366	7.386778102791577e-05	2.1323791630453764e-05		4.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	318.0	hr		0.00018653679404175458	95.978661280312	4.820274924017409e-05	1.391493512474727e-05		6.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	320.0	hr		0.0001321392653862307	66.8824144881568	3.1438213410747346e-05	9.075430487767938e-06		8.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	324.0	hr		8.344270883066528e-05	45.8478603994692	2.8689567938574085e-05	8.281964886134913e-06		12.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	330.0	hr		4.934286943819353e-05	29.4310464469725	2.2638030369258915e-05	6.535036463807271e-06		18.0	mole/meter^3	ng/ml
FDAMB102003		MAD25	12.0	DAP25M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD25	336.0	hr		4.545417477875893e-05	28.9518006221681	2.5354610888595238e-05	7.319245710864328e-06		24.0	mole/meter^3	ng/ml
