study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	timeraw	mean_unit	value_unit
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	0.206456456456455	hr		0.00012144490770064423	96.3542705083419	0.00011421328080371267	3.8071093601237555e-05		0.206456456456455	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	0.5	hr		0.0005526419207004523	354.813389233575	0.00031514193696091213	0.00010504731232030411		0.5	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	1.0	hr		0.0006568161537275609	331.869806363922	0.00015485350008651345	5.1617833362171145e-05		1.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	1.5	hr		0.00047812406088144243	237.57812561085	0.00010293197757267419	3.431065919089131e-05		1.5	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	2.0	hr		0.00035987651211764784	175.857660112657	7.022686989255345e-05	2.3408956630851147e-05		2.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	4.0	hr		0.00019391219195902934	107.710505603676	6.952047687377696e-05	2.3173492291258976e-05		4.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	6.0	hr		0.00011296078356319396	59.0157243470567	3.137675974990499e-05	1.0458919916634996e-05		6.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	8.0	hr		9.34694380634148e-05	47.2273468534645	2.2036713855309378e-05	7.345571285103126e-06		8.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	10.0	hr		5.536690878393634e-05	28.9261292607223	1.537909122272173e-05	5.126363740907251e-06		10.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	12.0	hr		5.2366883489431204e-05	27.3587829638044	1.4545783680581013e-05	4.848594560193679e-06		12.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	18.0	hr		2.9667608200551522e-05	15.3279427967264	7.820665167282507e-06	2.6068883890941686e-06		18.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	24.0	hr		2.296107474688077e-05	11.6015530173997	5.413391205626981e-06	1.8044637352089943e-06		24.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	312.0	hr		3.5260018429084096e-05	17.9153710115604	8.556450282619543e-06	2.8521500942065143e-06	Day 14	0.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	312.225225225225	hr		8.840484831816287e-05	75.4083355338257	9.602487810991066e-05	3.200829270330347e-05	Day 14	0.225225225225223	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	312.5	hr		0.00047546794669228845	339.347896340184	0.00035449122483575095	0.00011816374161191692	Day 14	0.5	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	313.0	hr		0.0007061475199586547	387.890977112346	0.00024253575605210178	8.084525201736725e-05	Day 14	1.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	313.5	hr		0.0005650947137186902	259.72641980274	7.013045351597686e-05	2.3376817838658952e-05	Day 14	1.5	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	314.0	hr		0.0004349221910077017	201.013768906372	5.670667396105882e-05	1.8902224653686282e-05	Day 14	2.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD20	9.0	DAP20M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD20	316.0	hr		0.00023434904071304295	121.754177436784	6.343089935828486e-05	2.1143633119428287e-05	Day 14	4.0	mole/meter^3	ng/ml
