study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Kasichayanula2011	all	24.0	NA	species	24.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	all	24.0	NA	sex	24.0	NA	MF	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	all	24.0	NA	healthy	6.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	all	24.0	NA	healthy	18.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	healthy	6.0	all	healthy	6.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	healthy	6.0	healthy	sex	4.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	healthy	6.0	healthy	sex	2.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	healthy	6.0	healthy	age	6.0	NA	NA	37.0	NA	7.0	NA	31.0	49.0	yr	NA
Kasichayanula2011	healthy	6.0	healthy	height	6.0	NA	NA	172.5	NA	6.1	NA	166.0	184.0	cm	NA
Kasichayanula2011	healthy	6.0	healthy	weight	6.0	NA	NA	81.8	NA	15.4	NA	65.0	102.6	kg	NA
Kasichayanula2011	healthy	6.0	healthy	bmi	6.0	NA	NA	27.4	NA	4.6	NA	23.3	34.3	kg/m^2	NA
Kasichayanula2011	healthy	6.0	healthy	overnight fast	6.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	healthy	6.0	healthy	clearance	6.0	creatinine	NA	138.3	NA	30.6	NA	91.0	167.0	ml/min	medication
Kasichayanula2011	impaired	18.0	all	healthy	18.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	mild	6.0	impaired	sex	5.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	mild	6.0	impaired	sex	1.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	mild	6.0	impaired	age	6.0	NA	NA	37.0	NA	3.0	NA	32.0	40.0	yr	NA
Kasichayanula2011	mild	6.0	impaired	height	6.0	NA	NA	171.8	NA	6.6	NA	163.0	181.0	cm	NA
Kasichayanula2011	mild	6.0	impaired	weight	6.0	NA	NA	80.9	NA	16.5	NA	58.0	100.8	kg	NA
Kasichayanula2011	mild	6.0	impaired	bmi	6.0	NA	NA	27.3	NA	4.6	NA	21.5	31.3	kg/m^2	NA
Kasichayanula2011	mild	6.0	impaired	overnight fast	6.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	mild	6.0	impaired	clearance	6.0	creatinine	NA	127.8	NA	56.0	NA	69.0	232.0	ml/min	medication
Kasichayanula2011	moderate	6.0	impaired	sex	3.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	moderate	6.0	impaired	sex	3.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	moderate	6.0	impaired	age	6.0	NA	NA	54.0	NA	7.0	NA	46.0	64.0	yr	NA
Kasichayanula2011	moderate	6.0	impaired	height	6.0	NA	NA	166.9	NA	11.8	NA	151.2	183.0	cm	NA
Kasichayanula2011	moderate	6.0	impaired	weight	6.0	NA	NA	87.5	NA	20.7	NA	68.0	126.0	kg	NA
Kasichayanula2011	moderate	6.0	impaired	bmi	6.0	NA	NA	31.3	NA	5.2	NA	25.3	37.7	kg/m^2	NA
Kasichayanula2011	moderate	6.0	impaired	overnight fast	6.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	moderate	6.0	impaired	clearance	6.0	creatinine	NA	158.3	NA	31.6	NA	104.0	191.0	ml/min	medication
Kasichayanula2011	severe	6.0	impaired	sex	4.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	severe	6.0	impaired	sex	2.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	severe	6.0	impaired	age	6.0	NA	NA	49.0	NA	6.0	NA	41.0	56.0	yr	NA
Kasichayanula2011	severe	6.0	impaired	height 	6.0	NA	NA	172.7	NA	11.2	NA	161.0	190.0	cm	NA
Kasichayanula2011	severe	6.0	impaired	weight	6.0	NA	NA	89.2	NA	16.2	NA	65.3	110.0	kg	NA
Kasichayanula2011	severe	6.0	impaired	bmi	6.0	NA	NA	29.9	NA	5.1	NA	22.5	37.1	kg/m^2	NA
Kasichayanula2011	severe	6.0	impaired	overnight fast	6.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011	severe	6.0	impaired	clearance	6.0	creatinine	NA	142.8	NA	42.5	NA	91.0	200.0	ml/min	medication
